[0.000000] (-) TimerEvent: {}
[0.000663] (trover_communication) JobQueued: {'identifier': 'trover_communication', 'dependencies': OrderedDict()}
[0.698014] (trover_description) StdoutLine: {'line': b'-- Up-to-date: /home/elizabeth/MREN203_Trover/install/trover_description/share/trover_description/worlds/models/aws_robomaker_residential_Bed_01/meshes/aws_Bed_01_visual.DAE\n'}
[0.698197] (trover_description) StdoutLine: {'line': b'-- Up-to-date: /home/elizabeth/MREN203_Trover/install/trover_description/share/trover_description/worlds/models/aws_robomaker_residential_Bed_01/meshes/aws_Bed_01_collision.DAE\n'}
[0.698273] (trover_description) StdoutLine: {'line': b'-- Up-to-date: /home/elizabeth/MREN203_Trover/install/trover_description/share/trover_description/worlds/models/aws_robomaker_residential_FitnessEquipment_01\n'}
[0.698621] (trover_description) StdoutLine: {'line': b'-- Up-to-date: /home/elizabeth/MREN203_Trover/install/trover_description/share/trover_description/worlds/models/aws_robomaker_residential_FitnessEquipment_01/model.sdf\n'}
[0.698696] (trover_description) StdoutLine: {'line': b'-- Up-to-date: /home/elizabeth/MREN203_Trover/install/trover_description/share/trover_description/worlds/models/aws_robomaker_residential_FitnessEquipment_01/materials\n'}
[0.698750] (trover_description) StdoutLine: {'line': b'-- Up-to-date: /home/elizabeth/MREN203_Trover/install/trover_description/share/trover_description/worlds/models/aws_robomaker_residential_FitnessEquipment_01/materials/textures\n'}
[0.699095] (trover_description) StdoutLine: {'line': b'-- Up-to-date: /home/elizabeth/MREN203_Trover/install/trover_description/share/trover_description/worlds/models/aws_robomaker_residential_FitnessEquipment_01/materials/textures/aws_FitnessEquipment_01.png\n'}
[0.699262] (trover_description) StdoutLine: {'line': b'-- Up-to-date: /home/elizabeth/MREN203_Trover/install/trover_description/share/trover_description/worlds/models/aws_robomaker_residential_FitnessEquipment_01/model.config\n'}
[0.699426] (trover_description) StdoutLine: {'line': b'-- Up-to-date: /home/elizabeth/MREN203_Trover/install/trover_description/share/trover_description/worlds/models/aws_robomaker_residential_FitnessEquipment_01/meshes\n'}
[0.699656] (trover_description) StdoutLine: {'line': b'-- Up-to-date: /home/elizabeth/MREN203_Trover/install/trover_description/share/trover_description/worlds/models/aws_robomaker_residential_FitnessEquipment_01/meshes/aws_FitnessEquipment_01_visual.DAE\n'}
[0.699839] (trover_description) StdoutLine: {'line': b'-- Up-to-date: /home/elizabeth/MREN203_Trover/install/trover_description/share/trover_description/worlds/models/aws_robomaker_residential_FitnessEquipment_01/meshes/aws_FitnessEquipment_01_collision.DAE\n'}
[0.699988] (trover_description) StdoutLine: {'line': b'-- Up-to-date: /home/elizabeth/MREN203_Trover/install/trover_description/share/trover_description/worlds/models/aws_robomaker_residential_KitchenCabinet_01\n'}
[0.700166] (trover_description) StdoutLine: {'line': b'-- Up-to-date: /home/elizabeth/MREN203_Trover/install/trover_description/share/trover_description/worlds/models/aws_robomaker_residential_KitchenCabinet_01/model.sdf\n'}
[0.700499] (trover_description) StdoutLine: {'line': b'-- Up-to-date: /home/elizabeth/MREN203_Trover/install/trover_description/share/trover_description/worlds/models/aws_robomaker_residential_KitchenCabinet_01/materials\n'}
[0.700721] (trover_description) StdoutLine: {'line': b'-- Up-to-date: /home/elizabeth/MREN203_Trover/install/trover_description/share/trover_description/worlds/models/aws_robomaker_residential_KitchenCabinet_01/materials/textures\n'}
[0.700823] (trover_description) StdoutLine: {'line': b'-- Up-to-date: /home/elizabeth/MREN203_Trover/install/trover_description/share/trover_description/worlds/models/aws_robomaker_residential_KitchenCabinet_01/materials/textures/aws_KitchenCabinet_01.png\n'}
[0.701018] (trover_description) StdoutLine: {'line': b'-- Up-to-date: /home/elizabeth/MREN203_Trover/install/trover_description/share/trover_description/worlds/models/aws_robomaker_residential_KitchenCabinet_01/model.config\n'}
[0.701228] (trover_description) StdoutLine: {'line': b'-- Up-to-date: /home/elizabeth/MREN203_Trover/install/trover_description/share/trover_description/worlds/models/aws_robomaker_residential_KitchenCabinet_01/meshes\n'}
[0.701414] (trover_description) StdoutLine: {'line': b'-- Up-to-date: /home/elizabeth/MREN203_Trover/install/trover_description/share/trover_description/worlds/models/aws_robomaker_residential_KitchenCabinet_01/meshes/aws_KitchenCabinet_01_visual.DAE\n'}
[0.701566] (trover_description) StdoutLine: {'line': b'-- Up-to-date: /home/elizabeth/MREN203_Trover/install/trover_description/share/trover_description/worlds/models/aws_robomaker_residential_KitchenCabinet_01/meshes/aws_KitchenCabinet_01_collision.DAE\n'}
[0.701826] (trover_description) StdoutLine: {'line': b'-- Up-to-date: /home/elizabeth/MREN203_Trover/install/trover_description/share/trover_description/worlds/models/aws_robomaker_residential_NightStand_01\n'}
[0.701983] (trover_description) StdoutLine: {'line': b'-- Up-to-date: /home/elizabeth/MREN203_Trover/install/trover_description/share/trover_description/worlds/models/aws_robomaker_residential_NightStand_01/model.sdf\n'}
[0.702154] (trover_description) StdoutLine: {'line': b'-- Up-to-date: /home/elizabeth/MREN203_Trover/install/trover_description/share/trover_description/worlds/models/aws_robomaker_residential_NightStand_01/materials\n'}
[0.702255] (trover_description) StdoutLine: {'line': b'-- Up-to-date: /home/elizabeth/MREN203_Trover/install/trover_description/share/trover_description/worlds/models/aws_robomaker_residential_NightStand_01/materials/textures\n'}
[0.702511] (trover_description) StdoutLine: {'line': b'-- Up-to-date: /home/elizabeth/MREN203_Trover/install/trover_description/share/trover_description/worlds/models/aws_robomaker_residential_NightStand_01/materials/textures/aws_NightStand_01.png\n'}
[0.702665] (trover_description) StdoutLine: {'line': b'-- Up-to-date: /home/elizabeth/MREN203_Trover/install/trover_description/share/trover_description/worlds/models/aws_robomaker_residential_NightStand_01/model.config\n'}
[0.702845] (trover_description) StdoutLine: {'line': b'-- Up-to-date: /home/elizabeth/MREN203_Trover/install/trover_description/share/trover_description/worlds/models/aws_robomaker_residential_NightStand_01/meshes\n'}
[0.702949] (trover_description) StdoutLine: {'line': b'-- Up-to-date: /home/elizabeth/MREN203_Trover/install/trover_description/share/trover_description/worlds/models/aws_robomaker_residential_NightStand_01/meshes/aws_NightStand_01_visual.DAE\n'}
[0.703147] (trover_description) StdoutLine: {'line': b'-- Up-to-date: /home/elizabeth/MREN203_Trover/install/trover_description/share/trover_description/worlds/models/aws_robomaker_residential_NightStand_01/meshes/aws_NightStand_01_collision.DAE\n'}
[0.703360] (trover_description) StdoutLine: {'line': b'-- Up-to-date: /home/elizabeth/MREN203_Trover/install/trover_description/share/trover_description/worlds/models/aws_robomaker_residential_PortraitC_01\n'}
[0.703547] (trover_description) StdoutLine: {'line': b'-- Up-to-date: /home/elizabeth/MREN203_Trover/install/trover_description/share/trover_description/worlds/models/aws_robomaker_residential_PortraitC_01/model.sdf\n'}
[0.703894] (trover_description) StdoutLine: {'line': b'-- Up-to-date: /home/elizabeth/MREN203_Trover/install/trover_description/share/trover_description/worlds/models/aws_robomaker_residential_PortraitC_01/materials\n'}
[0.703971] (trover_description) StdoutLine: {'line': b'-- Up-to-date: /home/elizabeth/MREN203_Trover/install/trover_description/share/trover_description/worlds/models/aws_robomaker_residential_PortraitC_01/materials/textures\n'}
[0.704268] (trover_description) StdoutLine: {'line': b'-- Up-to-date: /home/elizabeth/MREN203_Trover/install/trover_description/share/trover_description/worlds/models/aws_robomaker_residential_PortraitC_01/materials/textures/aws_PortraitC_02.png\n'}
[0.704346] (trover_description) StdoutLine: {'line': b'-- Up-to-date: /home/elizabeth/MREN203_Trover/install/trover_description/share/trover_description/worlds/models/aws_robomaker_residential_PortraitC_01/materials/textures/aws_PortraitC_01.png\n'}
[0.704714] (trover_description) StdoutLine: {'line': b'-- Up-to-date: /home/elizabeth/MREN203_Trover/install/trover_description/share/trover_description/worlds/models/aws_robomaker_residential_PortraitC_01/materials/textures/PortraitC_01.jpg\n'}
[0.704784] (trover_description) StdoutLine: {'line': b'-- Up-to-date: /home/elizabeth/MREN203_Trover/install/trover_description/share/trover_description/worlds/models/aws_robomaker_residential_PortraitC_01/model.config\n'}
[0.704835] (trover_description) StdoutLine: {'line': b'-- Up-to-date: /home/elizabeth/MREN203_Trover/install/trover_description/share/trover_description/worlds/models/aws_robomaker_residential_PortraitC_01/meshes\n'}
[0.704884] (trover_description) StdoutLine: {'line': b'-- Up-to-date: /home/elizabeth/MREN203_Trover/install/trover_description/share/trover_description/worlds/models/aws_robomaker_residential_PortraitC_01/meshes/aws_PortraitC_01_collision.DAE\n'}
[0.705183] (trover_description) StdoutLine: {'line': b'-- Up-to-date: /home/elizabeth/MREN203_Trover/install/trover_description/share/trover_description/worlds/models/aws_robomaker_residential_PortraitC_01/meshes/aws_PortraitC_01_visual.DAE\n'}
[0.705263] (trover_description) StdoutLine: {'line': b'-- Up-to-date: /home/elizabeth/MREN203_Trover/install/trover_description/share/trover_description/worlds/models/aws_robomaker_residential_PortraitA_01\n'}
[0.705342] (trover_description) StdoutLine: {'line': b'-- Up-to-date: /home/elizabeth/MREN203_Trover/install/trover_description/share/trover_description/worlds/models/aws_robomaker_residential_PortraitA_01/model.sdf\n'}
[0.705693] (trover_description) StdoutLine: {'line': b'-- Up-to-date: /home/elizabeth/MREN203_Trover/install/trover_description/share/trover_description/worlds/models/aws_robomaker_residential_PortraitA_01/materials\n'}
[0.705795] (trover_description) StdoutLine: {'line': b'-- Up-to-date: /home/elizabeth/MREN203_Trover/install/trover_description/share/trover_description/worlds/models/aws_robomaker_residential_PortraitA_01/materials/textures\n'}
[0.706128] (trover_description) StdoutLine: {'line': b'-- Up-to-date: /home/elizabeth/MREN203_Trover/install/trover_description/share/trover_description/worlds/models/aws_robomaker_residential_PortraitA_01/materials/textures/PortraitA_01.jpg\n'}
[0.706216] (trover_description) StdoutLine: {'line': b'-- Up-to-date: /home/elizabeth/MREN203_Trover/install/trover_description/share/trover_description/worlds/models/aws_robomaker_residential_PortraitA_01/materials/textures/aws_PortraitA_02.png\n'}
[0.706278] (trover_description) StdoutLine: {'line': b'-- Up-to-date: /home/elizabeth/MREN203_Trover/install/trover_description/share/trover_description/worlds/models/aws_robomaker_residential_PortraitA_01/materials/textures/aws_PortraitA_01.png\n'}
[0.706535] (trover_description) StdoutLine: {'line': b'-- Up-to-date: /home/elizabeth/MREN203_Trover/install/trover_description/share/trover_description/worlds/models/aws_robomaker_residential_PortraitA_01/model.config\n'}
[0.706604] (trover_description) StdoutLine: {'line': b'-- Up-to-date: /home/elizabeth/MREN203_Trover/install/trover_description/share/trover_description/worlds/models/aws_robomaker_residential_PortraitA_01/meshes\n'}
[0.706696] (trover_description) StdoutLine: {'line': b'-- Up-to-date: /home/elizabeth/MREN203_Trover/install/trover_description/share/trover_description/worlds/models/aws_robomaker_residential_PortraitA_01/meshes/aws_PortraitA_01_collision.DAE\n'}
[0.706852] (trover_description) StdoutLine: {'line': b'-- Up-to-date: /home/elizabeth/MREN203_Trover/install/trover_description/share/trover_description/worlds/models/aws_robomaker_residential_PortraitA_01/meshes/aws_PortraitA_01_visual.DAE\n'}
[0.706998] (trover_description) StdoutLine: {'line': b'-- Up-to-date: /home/elizabeth/MREN203_Trover/install/trover_description/share/trover_description/worlds/models/aws_robomaker_residential_TV_02\n'}
[0.707203] (trover_description) StdoutLine: {'line': b'-- Up-to-date: /home/elizabeth/MREN203_Trover/install/trover_description/share/trover_description/worlds/models/aws_robomaker_residential_TV_02/model.sdf\n'}
[0.707447] (trover_description) StdoutLine: {'line': b'-- Up-to-date: /home/elizabeth/MREN203_Trover/install/trover_description/share/trover_description/worlds/models/aws_robomaker_residential_TV_02/materials\n'}
[0.708379] (trover_description) StdoutLine: {'line': b'-- Up-to-date: /home/elizabeth/MREN203_Trover/install/trover_description/share/trover_description/worlds/models/aws_robomaker_residential_TV_02/materials/textures\n'}
[0.711870] (trover_description) StdoutLine: {'line': b'-- Up-to-date: /home/elizabeth/MREN203_Trover/install/trover_description/share/trover_description/worlds/models/aws_robomaker_residential_TV_02/materials/textures/aws_TV_01.png\n'}
[0.712050] (trover_description) StdoutLine: {'line': b'-- Up-to-date: /home/elizabeth/MREN203_Trover/install/trover_description/share/trover_description/worlds/models/aws_robomaker_residential_TV_02/model.config\n'}
[0.712172] (trover_description) StdoutLine: {'line': b'-- Up-to-date: /home/elizabeth/MREN203_Trover/install/trover_description/share/trover_description/worlds/models/aws_robomaker_residential_TV_02/meshes\n'}
[0.712237] (trover_description) StdoutLine: {'line': b'-- Up-to-date: /home/elizabeth/MREN203_Trover/install/trover_description/share/trover_description/worlds/models/aws_robomaker_residential_TV_02/meshes/aws_TV_01_collision.DAE\n'}
[0.712294] (trover_description) StdoutLine: {'line': b'-- Up-to-date: /home/elizabeth/MREN203_Trover/install/trover_description/share/trover_description/worlds/models/aws_robomaker_residential_TV_02/meshes/aws_TV_01_visual.DAE\n'}
[0.712351] (trover_description) StdoutLine: {'line': b'-- Up-to-date: /home/elizabeth/MREN203_Trover/install/trover_description/share/trover_description/worlds/models/aws_robomaker_residential_Wardrobe_01\n'}
[0.712408] (trover_description) StdoutLine: {'line': b'-- Up-to-date: /home/elizabeth/MREN203_Trover/install/trover_description/share/trover_description/worlds/models/aws_robomaker_residential_Wardrobe_01/model.sdf\n'}
[0.712466] (trover_description) StdoutLine: {'line': b'-- Up-to-date: /home/elizabeth/MREN203_Trover/install/trover_description/share/trover_description/worlds/models/aws_robomaker_residential_Wardrobe_01/materials\n'}
[0.712522] (trover_description) StdoutLine: {'line': b'-- Up-to-date: /home/elizabeth/MREN203_Trover/install/trover_description/share/trover_description/worlds/models/aws_robomaker_residential_Wardrobe_01/materials/textures\n'}
